,gaze_x,gaze_y
24622,474,211
24623,551,256
24624,569,282
24625,899,209
24626,1197,318
24627,1104,325
24628,1250,225
24629,1181,269
24630,1153,274
24631,1152,269
24632,1150,267
24633,1118,265
24634,969,403
24635,954,418
24636,955,427
24637,963,446
24638,983,488
24639,984,418
24640,996,421
24641,1004,411
24642,1013,406
24643,1025,404
24644,1039,389
24645,1152,388
24646,1079,508
24647,1066,492
24648,1050,479
24649,1033,474
24650,1021,475
24651,1043,598
24652,1040,609
24653,1037,605
24654,1035,600
24655,1026,606
24656,1010,597
24657,992,583
24658,987,607
24659,892,680
24660,921,441
24661,908,404
24662,909,381
24663,921,416
24664,918,428
24665,936,407
24666,956,401
24667,946,397
24668,947,398
24669,954,412
24670,954,447
24671,973,448
24672,989,465
24673,1007,466
24674,1024,462
24675,1031,441
24676,1110,421
24677,1089,436
24678,1088,434
24679,1093,432
24680,1094,431
24681,1093,431
24682,1094,432
24683,1092,431
24684,1081,429
24685,1065,426
24686,1040,428
24687,1037,422
24688,1021,423
24689,1003,425
24690,986,421
24691,982,416
24692,983,414
24693,981,413
24694,982,413
24695,981,412
24696,980,413
24697,978,415
24698,978,415
24699,973,417
24700,979,416
24701,979,418
24702,1029,401
24703,996,497
24704,1055,457
24705,994,488
24706,995,482
24707,995,477
24708,993,472
24709,992,483
24710,995,486
24711,1026,452
24712,1032,449
24713,1006,489
24714,1011,492
24715,1026,432
24716,1062,409
24717,1085,389
24718,1055,455
24719,1049,438
24720,1056,433
24721,1036,422
24722,1029,424
24723,1030,432
24724,1032,441
24725,1029,439
24726,1026,442
24727,1022,445
24728,1006,460
24729,1004,463
24730,1001,463
24731,1002,462
24732,1002,461
24733,1003,462
24734,1003,458
24735,1003,456
24736,1004,457
24737,1005,457
24738,1003,456
24739,1001,454
24740,1002,454
24741,1029,519
24742,1026,522
24743,1023,518
24744,1020,515
24745,1014,514
24746,1009,514
24747,1009,513
24748,1009,514
24749,1011,514
24750,1017,514
24751,1018,515
24752,1017,514
24753,1019,515
24754,1010,515
24755,1012,518
24756,1013,519
24757,1011,521
24758,1011,519
24759,1011,519
24760,1010,520
24761,1009,519
24762,1009,518
24763,1009,517
24764,1007,518
24765,1005,520
24766,1003,521
24767,1004,522
24768,1004,523
24769,1006,522
24770,1010,521
24771,1014,520
24772,1015,519
24773,1015,519
24774,1014,519
24775,1013,519
24776,1011,519
24777,1020,517
24778,1019,524
24779,1018,529
24780,1017,534
24781,1016,536
24782,1012,534
24783,1005,528
24784,1006,528
24785,1009,527
24786,1012,526
24787,1011,529
24788,1013,529
24789,1013,525
24790,1073,498
24791,1079,466
24792,1064,447
24793,1146,614
24794,1030,530
24795,1025,494
24796,1022,489
24797,1015,488
24798,1022,476
24799,1023,456
24800,1009,437
24801,1016,426
24802,1015,428
24803,1009,432
24804,1017,428
24805,1014,433
24806,989,432
24807,987,424
24808,991,425
24809,1000,429
24810,1008,431
24811,1008,431
24812,1024,437
24813,1041,449
24814,1052,459
24815,1080,448
24816,1099,448
24817,1105,453
24818,1114,453
24819,1143,435
24820,1153,433
24821,1164,437
24822,1152,437
24823,1148,443
24824,1137,455
24825,1124,467
24826,1113,470
24827,1109,464
24828,1099,463
24829,1064,457
24830,1081,442
24831,1076,450
24832,1077,455
24833,1078,458
24834,1074,461
24835,1067,467
24836,1061,469
24837,1057,473
24838,1052,478
24839,1054,479
24840,1055,480
24841,1058,480
24842,1045,480
24843,1030,484
24844,1036,486
24845,1037,486
24846,1036,485
24847,1028,486
24848,1029,485
24849,1026,485
24850,1025,484
24851,1049,548
24852,1050,545
24853,1049,547
24854,1095,530
24855,1060,542
24856,1041,569
24857,1050,549
24858,1050,548
24859,1041,570
24860,1056,543
24861,1051,496
24862,1040,488
24863,1044,478
24864,1042,477
24865,1038,478
24866,1037,479
24867,1036,477
24868,1028,477
24869,1009,478
24870,1011,477
24871,1011,477
24872,1009,476
24873,889,483
24874,704,505
24875,638,462
24876,648,431
24877,660,414
24878,673,383
24879,669,406
24880,675,383
24881,637,491
24882,636,478
24883,574,401
24884,520,439
24885,539,482
24886,550,381
24887,523,408
24888,591,255
24889,690,305
24890,705,297
24891,722,328
24892,723,347
24893,706,449
24894,712,449
24895,739,443
24896,757,451
24897,757,499
24898,778,489
24899,603,552
24900,603,551
24901,603,548
24902,603,546
24903,793,508
24904,777,518
24905,784,509
24906,725,429
24907,667,465
24908,687,487
24909,858,454
24910,689,481
24911,690,465
24912,688,473
24913,699,478
24914,710,491
24915,712,534
24916,718,536
24917,710,408
24918,717,426
24919,711,432
24920,763,416
24921,822,452
24922,1571,178
24923,1641,215
24924,1490,322
24925,1406,343
24926,1366,337
24927,1377,325
24928,1261,305
24929,1151,342
24930,1145,339
24931,1141,332
24932,1166,311
24933,1164,303
24934,1167,305
24935,1161,297
24936,1167,293
24937,1211,288
24938,1397,288
24939,1576,199
24940,1583,189
24941,1523,197
24942,1520,178
24943,1514,252
24944,1352,321
24945,1546,283
24946,1354,318
24947,1161,267
24948,867,383
24949,795,386
24950,825,389
24951,871,418
24952,915,392
24953,970,404
24954,983,390
24955,982,383
24956,987,370
24957,989,374
24958,1001,366
24959,1008,364
24960,1007,369
24961,1010,374
24962,1006,383
24963,1003,426
24964,998,411
24965,994,384
24966,981,380
24967,960,391
24968,1140,1010
24969,1206,723
24970,1108,639
24971,994,628
24972,980,440
24973,944,415
24974,942,394
24975,972,371
24976,956,388
24977,958,398
24978,961,402
24979,961,405
24980,960,410
24981,963,414
24982,967,415
24983,973,413
24984,1021,416
24985,1032,418
24986,1034,417
24987,1027,420
24988,1027,419
24989,1017,451
24990,1011,461
24991,1012,459
24992,1008,450
24993,1007,450
24994,1005,442
24995,1002,433
24996,1002,431
24997,997,414
24998,995,397
24999,996,395
25000,995,397
25001,1009,383
25002,1008,384
25003,1009,385
25004,1008,385
25005,1001,390
25006,999,392
25007,1005,390
25008,1009,393
25009,989,391
25010,984,393
25011,994,406
25012,930,438
25013,995,454
25014,994,411
25015,996,398
25016,992,396
25017,992,403
25018,993,395
25019,995,393
25020,997,395
25021,1000,396
25022,1008,397
25023,1012,398
25024,1023,398
25025,1034,408
25026,1087,441
25027,1107,437
25028,1090,404
25029,1104,405
25030,1105,410
25031,1103,413
25032,1106,415
25033,1111,418
25034,1110,424
25035,1127,442
25036,1136,475
25037,1165,448
25038,1166,531
25039,1166,529
25040,1168,513
25041,1163,522
25042,1142,487
25043,1145,494
25044,1132,489
25045,1113,465
25046,1131,429
25047,1123,457
25048,1115,451
25049,1109,451
25050,1095,458
25051,1093,452
25052,1089,456
25053,1096,473
25054,1090,462
25055,1088,460
25056,1081,456
25057,1079,454
25058,1095,501
25059,1097,502
25060,1099,498
25061,1098,495
25062,1097,492
25063,1017,458
25064,960,413
25065,963,408
25066,965,409
25067,941,420
25068,732,347
25069,527,489
25070,473,468
25071,489,463
25072,533,446
25073,384,576
25074,678,492
25075,700,505
25076,724,497
25077,726,497
25078,683,530
25079,701,525
25080,758,541
25081,1058,515
25082,1124,515
25083,1120,501
25084,1098,514
25085,1068,536
25086,1057,510
25087,1087,601
25088,1090,624
25089,1093,625
25090,1088,628
25091,1091,622
25092,1014,600
25093,974,596
25094,974,595
25095,976,596
25096,999,617
25097,1008,592
25098,1011,592
25099,1003,692
25100,902,687
25101,987,607
25102,710,621
25103,616,423
25104,254,762
25105,251,769
25106,248,773
25107,261,755
25108,250,702
25109,260,713
25110,260,714
25111,255,718
25112,253,721
25113,624,417
25114,245,677
25115,265,694
25116,254,685
25117,709,303
25118,713,282
25119,692,274
25120,698,275
25121,714,319
25122,709,400
25123,697,377
25124,683,438
25125,688,455
25126,1045,531
25127,1092,789
25128,1027,729
25129,1027,538
25130,1037,470
25131,1052,448
25132,1033,444
25133,1058,421
25134,1041,463
25135,1044,481
25136,1032,469
25137,1029,469
25138,1032,464
25139,1031,461
25140,1016,471
25141,998,481
25142,997,475
25143,993,475
25144,998,474
25145,1001,465
25146,1004,460
25147,1017,451
25148,1012,448
25149,1012,447
25150,1019,445
25151,1031,411
25152,1036,398
25153,1035,398
25154,1036,395
25155,1035,394
25156,1034,392
25157,1027,387
25158,982,395
25159,973,401
25160,973,405
25161,976,406
25162,970,401
25163,768,724
25164,845,1024
25165,1177,926
25166,1058,577
25167,1024,466
25168,1022,451
25169,1014,428
25170,1017,416
25171,1014,426
25172,1024,424
25173,1021,429
25174,1016,432
25175,1015,429
25176,1015,428
25177,1010,429
25178,1011,427
25179,1012,425
25180,1019,423
25181,1027,426
25182,1027,425
25183,1028,455
25184,1017,461
25185,1015,468
25186,1023,469
25187,1017,469
25188,1017,449
25189,1022,427
25190,1020,425
25191,1020,425
25192,1020,426
25193,1022,424
25194,1018,427
25195,999,425
25196,995,423
25197,999,417
25198,997,414
25199,397,967
25200,488,907
25201,511,820
25202,456,769
25203,435,705
25204,609,500
25205,986,454
25206,1014,450
25207,1019,450
25208,1021,455
25209,1019,456
25210,1017,456
25211,1023,454
25212,1020,488
25213,1022,475
25214,1027,483
25215,1045,492
25216,1042,487
25217,1057,484
25218,1061,482
25219,1031,486
25220,1031,486
25221,1059,580
25222,1055,542
25223,1060,534
25224,1061,534
25225,1060,557
25226,1037,483
25227,1045,482
25228,1062,550
25229,1057,513
25230,1056,505
25231,1052,498
25232,1055,515
25233,1043,497
25234,1051,526
25235,1033,433
25236,1035,424
25237,1030,420
25238,1028,424
25239,1030,424
25240,1031,425
25241,1028,425
25242,1033,419
25243,1060,426
25244,1067,435
25245,1082,418
25246,1105,419
25247,1093,421
25248,1089,427
25249,1104,426
25250,1101,428
25251,1013,488
25252,998,489
25253,999,494
25254,999,491
25255,998,492
25256,997,490
25257,1008,512
25258,1000,529
25259,995,538
25260,998,540
25261,997,542
25262,1002,544
25263,1004,545
25264,1007,538
25265,1012,490
25266,1021,479
25267,1022,484
25268,1016,482
25269,1017,481
25270,1023,479
25271,1023,480
25272,1036,487
25273,1048,486
25274,1048,489
25275,1048,487
25276,1056,480
25277,1064,478
25278,1033,481
25279,1010,491
25280,1010,491
25281,1007,494
25282,1008,495
25283,1008,497
25284,1008,497
25285,1005,500
25286,1006,500
25287,1005,500
25288,1004,501
25289,1004,501
25290,1005,502
25291,998,507
25292,998,509
25293,1000,509
25294,1070,502
25295,1070,515
25296,1071,520
25297,1070,522
25298,1070,523
25299,1067,524
25300,1073,517
25301,1069,513
25302,1054,521
25303,1047,529
25304,1045,521
25305,1044,515
25306,1046,513
25307,1046,504
25308,1059,486
25309,1075,481
25310,1075,480
25311,1072,479
25312,1073,477
25313,1081,461
25314,1088,450
25315,1093,432
25316,1084,433
25317,1081,427
25318,1081,419
25319,1094,397
25320,1108,377
25321,1107,371
25322,1081,373
25323,1060,377
25324,1056,367
25325,1060,352
25326,1061,353
25327,1052,357
25328,1045,363
25329,1033,370
25330,1019,381
25331,1015,385
25332,1009,390
25333,1006,399
25334,1003,401
25335,1003,404
25336,1001,408
25337,997,414
25338,996,416
25339,996,416
25340,997,417
25341,1000,416
25342,1003,412
25343,1006,412
25344,1014,413
25345,1031,546
25346,1162,736
25347,1061,503
25348,1010,487
25349,1005,482
25350,1006,485
25351,1005,476
25352,1037,461
25353,1013,445
25354,1003,440
25355,998,428
25356,999,415
25357,996,415
25358,992,416
25359,995,411
25360,995,408
25361,997,411
25362,998,412
25363,1000,410
25364,1000,408
25365,1004,406
25366,1012,400
25367,1020,405
25368,1027,416
25369,1033,424
25370,1041,423
25371,1042,424
25372,1082,435
25373,1098,437
25374,1107,439
25375,1108,447
25376,1107,438
25377,1122,438
25378,1101,448
25379,1090,455
25380,1091,457
25381,1092,460
25382,1084,463
25383,1078,450
25384,1062,431
25385,1088,393
25386,1088,377
25387,1068,369
25388,1045,359
25389,1007,341
25390,1002,325
25391,996,328
25392,982,340
25393,969,362
25394,934,327
25395,938,333
25396,937,335
25397,944,340
25398,941,347
25399,980,365
25400,989,379
25401,988,367
25402,1010,358
25403,1032,371
25404,1106,326
25405,1115,321
25406,1071,387
25407,1069,400
25408,1069,400
25409,1086,405
25410,1089,415
25411,1096,424
25412,1101,432
25413,1111,437
25414,1128,446
25415,1125,441
25416,1141,363
25417,1121,349
25418,1104,334
25419,1084,323
25420,1074,278
25421,1048,255
25422,1091,395
25423,943,504
25424,953,347
25425,977,219
25426,965,247
25427,956,220
25428,966,252
25429,972,246
25430,970,241
25431,993,215
25432,1015,224
25433,1027,243
25434,1044,218
25435,1037,233
25436,1036,247
25437,1041,251
25438,1046,254
25439,1062,288
25440,1066,295
25441,1065,301
25442,1065,303
25443,1065,315
25444,1068,310
25445,1056,466
25446,1293,646
25447,1007,618
25448,1057,553
25449,1028,478
25450,1025,418
25451,1014,415
25452,999,419
25453,992,406
25454,994,381
25455,984,404
25456,987,395
25457,998,389
25458,1008,376
25459,1014,381
25460,1020,388
25461,1023,395
25462,1034,427
25463,1048,432
25464,1052,436
25465,1045,435
25466,1050,434
25467,1053,429
25468,1068,428
25469,1040,410
25470,1025,469
25471,1003,456
25472,997,421
25473,980,410
25474,958,414
25475,942,422
25476,931,457
25477,880,671
25478,914,509
25479,1047,343
25480,957,395
25481,980,390
25482,993,376
25483,1056,468
25484,1058,426
25485,1063,432
25486,1068,431
25487,1072,428
25488,1069,430
25489,1068,431
25490,1062,433
25491,1064,432
25492,1055,432
25493,1050,428
25494,1033,427
25495,1028,423
25496,1019,425
25497,1015,425
25498,1018,422
25499,1009,424
25500,999,426
25501,993,424
25502,985,422
25503,982,422
25504,963,439
25505,968,450
25506,966,458
25507,965,461
25508,966,476
25509,998,458
25510,1007,466
25511,1014,469
25512,1016,469
25513,1012,479
25514,1037,498
25515,1046,504
25516,1042,503
25517,1044,519
25518,1020,451
25519,1026,433
25520,1025,432
25521,1027,429
25522,1025,425
25523,1025,422
25524,1029,424
25525,1032,429
25526,1012,403
25527,1005,400
25528,1005,400
25529,1006,401
25530,1007,403
25531,1011,417
25532,1010,424
25533,1009,431
25534,1010,436
25535,1008,442
25536,1005,443
25537,1007,445
25538,1006,450
25539,1003,461
25540,1019,489
25541,1029,498
25542,1033,501
25543,1035,493
25544,1037,487
25545,1037,473
25546,1038,462
25547,1036,454
25548,1035,453
25549,1034,453
25550,1040,457
25551,1045,462
25552,1026,467
25553,1018,467
25554,1018,461
25555,1015,463
25556,1014,466
25557,1018,473
25558,1018,482
25559,1011,472
25560,1237,655
25561,1016,514
25562,1017,482
25563,1002,473
25564,1045,461
25565,1036,507
25566,1028,486
25567,1027,479
25568,1032,476
25569,1016,472
25570,1014,470
25571,1024,466
25572,1025,467
25573,1032,469
25574,1041,478
25575,1048,482
25576,1046,481
25577,1045,483
25578,1043,482
25579,1041,482
25580,1036,484
25581,1037,485
25582,1039,482
25583,1039,481
25584,1042,480
25585,1048,476
25586,1051,473
25587,1052,473
25588,1051,473
25589,1048,475
25590,1052,471
25591,1054,470
25592,1052,470
25593,1053,470
25594,1053,470
25595,1056,469
25596,1053,471
25597,1051,472
25598,1051,472
25599,1048,473
25600,1045,472
25601,1046,469
25602,1050,464
25603,1049,462
25604,1048,461
25605,1050,460
25606,1053,460
25607,1052,463
25608,1052,466
25609,1050,470
25610,1047,472
25611,1051,474
25612,1049,477
25613,1045,478
25614,1044,478
25615,1041,478
25616,1116,537
25617,1091,540
25618,1080,580
25619,1070,562
25620,1066,556
25621,1052,515
25622,1046,501
25623,1047,496
25624,1048,495
25625,1048,494
25626,1046,494
25627,1041,494
25628,1038,495
25629,1028,501
25630,1000,511
25631,850,480
25632,815,478
25633,818,475
25634,816,474
25635,822,478
25636,829,480
25637,833,481
25638,838,484
25639,844,483
25640,840,481
25641,869,464
25642,987,384
25643,1139,508
25644,1685,1045
25645,1106,682
25646,1037,621
25647,1007,563
25648,994,542
25649,992,539
25650,987,532
25651,980,504
25652,992,489
25653,981,481
25654,975,483
25655,981,497
25656,980,489
25657,987,480
25658,995,477
25659,999,476
25660,1008,461
25661,1016,427
25662,1020,441
25663,1059,640
25664,1077,586
25665,1042,524
25666,1033,523
25667,1034,534
25668,1045,544
25669,1034,486
25670,1033,478
25671,1025,461
25672,1021,469
25673,1010,472
25674,1031,464
25675,1039,460
25676,1032,458
25677,1034,454
25678,1039,451
25679,1038,450
25680,1040,446
25681,1023,510
25682,1016,509
25683,1026,533
25684,1026,534
25685,1022,522
25686,1020,513
25687,1024,523
25688,1017,506
25689,1016,502
25690,1018,502
25691,1020,505
25692,1017,499
25693,1012,442
25694,1018,418
25695,1019,420
25696,1020,419
25697,1016,418
25698,965,411
25699,866,369
25700,849,375
25701,850,378
25702,905,424
25703,917,437
25704,915,440
25705,919,440
25706,921,442
25707,922,439
25708,888,430
25709,853,396
25710,859,403
25711,868,409
25712,872,411
25713,870,410
25714,870,408
25715,867,403
25716,863,395
25717,858,392
25718,818,402
25719,789,422
25720,795,435
25721,807,451
25722,820,466
25723,832,480
25724,823,485
25725,821,487
25726,812,491
25727,801,478
25728,792,450
25729,773,424
25730,856,444
25731,856,439
25732,854,439
25733,868,439
25734,876,449
25735,1061,480
25736,1172,451
25737,1126,457
25738,1139,469
25739,1094,494
25740,1058,515
25741,1030,499
25742,1023,504
25743,1038,474
25744,1032,456
25745,1021,507
25746,1017,499
25747,1011,490
25748,1009,492
25749,1006,498
25750,1006,501
25751,1007,498
25752,1065,676
25753,1166,827
25754,1022,485
25755,994,475
25756,1012,459
25757,1005,451
25758,1006,453
25759,1006,453
25760,1007,457
25761,1006,459
25762,1005,462
25763,1008,463
25764,1010,463
25765,1015,465
25766,1019,466
25767,1020,466
25768,1016,468
25769,1025,466
25770,1027,475
25771,1020,474
25772,1013,478
25773,1011,478
25774,1008,474
25775,1009,475
25776,1012,469
25777,1029,457
25778,1041,452
25779,1053,461
25780,1060,448
25781,1068,442
25782,1077,444
25783,1298,470
25784,1236,504
25785,1188,525
25786,1166,516
25787,1167,515
25788,1170,515
25789,1182,507
25790,1180,510
25791,1171,514
25792,1193,513
25793,1168,519
25794,1166,522
25795,1128,496
25796,1113,490
25797,1097,459
25798,1083,454
25799,1075,452
25800,1066,458
25801,1044,455
25802,1024,448
25803,1028,450
25804,1018,451
25805,1013,449
25806,1007,447
25807,1006,445
25808,1002,444
25809,1002,443
25810,1001,443
25811,965,473
25812,963,481
25813,962,482
25814,962,478
25815,967,478
25816,971,482
25817,978,485
25818,992,493
25819,1005,522
25820,979,550
25821,1013,522
25822,1020,525
25823,1026,528
25824,1034,526
25825,1039,525
25826,1042,524
25827,1045,526
25828,1048,528
25829,1051,538
25830,1048,541
25831,1048,545
25832,1045,540
25833,1044,544
25834,1037,536
25835,1036,535
25836,1033,535
25837,1035,536
25838,1032,536
25839,1030,539
25840,1032,540
25841,1032,540
25842,1029,543
25843,1027,545
25844,1029,545
25845,1027,549
25846,1028,553
25847,1031,554
25848,1042,567
25849,1049,576
25850,1051,576
25851,1062,589
25852,1060,589
25853,1074,633
25854,1082,631
25855,1085,628
25856,1078,629
25857,1079,628
25858,1064,588
25859,1055,571
25860,1054,567
25861,1058,571
25862,1053,570
25863,1041,548
25864,1030,543
25865,1025,549
25866,1026,552
25867,1027,550
25868,1022,555
25869,1032,542
25870,611,1044
25871,1030,606
25872,1054,552
25873,1051,486
25874,1051,479
25875,1040,494
25876,1056,486
25877,1052,493
25878,1049,496
25879,1047,498
25880,1050,498
25881,1038,502
25882,1033,505
25883,1043,501
25884,1037,502
25885,1041,500
25886,1035,504
25887,1032,515
25888,1036,522
25889,1035,530
25890,1031,528
25891,1030,522
25892,1031,517
25893,1039,523
25894,1038,515
25895,1041,520
25896,1046,541
25897,1044,534
25898,1034,513
25899,1034,515
25900,1033,517
25901,1033,516
25902,1037,522
25903,1040,526
25904,1041,527
25905,1051,508
25906,1052,502
25907,1049,500
25908,1048,500
25909,1051,501
25910,1052,502
25911,1053,501
25912,1055,504
25913,1056,504
25914,1058,507
25915,1058,512
25916,1059,516
25917,1062,521
25918,1063,528
25919,1063,529
25920,1066,528
25921,1067,531
25922,1065,531
25923,1065,531
25924,1063,532
25925,1060,534
25926,1060,536
25927,1060,537
25928,1060,538
25929,1061,538
25930,1061,537
25931,1061,536
25932,1054,561
25933,1054,578
25934,1049,569
25935,1050,571
25936,1068,521
25937,1077,498
25938,1084,499
25939,1084,499
25940,1083,494
25941,1070,534
25942,1015,725
25943,923,712
25944,1029,617
25945,1032,557
25946,1016,544
25947,1016,536
25948,1017,499
25949,1089,752
25950,982,558
25951,978,459
25952,975,436
25953,974,427
25954,973,425
25955,969,426
25956,978,421
25957,979,418
25958,981,415
25959,987,421
25960,1000,392
25961,1002,386
25962,1000,390
25963,1000,393
25964,1003,395
25965,994,393
25966,997,400
25967,998,404
25968,994,404
25969,993,405
25970,994,407
25971,985,409
25972,985,403
25973,990,399
25974,984,403
25975,991,401
25976,996,402
25977,994,408
25978,994,415
25979,998,415
25980,999,415
25981,996,415
25982,994,413
25983,990,399
25984,991,399
25985,988,399
25986,988,399
25987,989,400
25988,987,396
25989,987,397
25990,991,405
25991,988,399
25992,997,474
25993,1010,492
25994,1011,491
25995,1014,493
25996,1017,494
25997,1018,495
25998,1018,495
25999,1022,500
26000,1022,503
26001,1021,504
26002,1020,503
26003,1020,508
26004,1016,502
26005,1019,511
26006,1015,510
26007,1015,511
26008,1017,512
26009,1015,506
26010,1013,501
26011,1014,502
26012,1010,503
26013,1004,498
26014,1001,498
26015,1000,502
26016,1000,501
26017,1003,504
26018,1004,509
26019,1007,513
26020,1008,515
26021,1014,510
26022,1023,513
26023,1016,507
26024,1018,505
26025,1018,501
26026,1016,500
26027,1024,500
26028,1030,540
26029,1027,526
26030,1027,526
26031,1034,551
26032,1032,551
26033,1029,527
26034,1033,531
26035,1037,541
26036,1037,540
26037,1036,545
26038,1039,572
26039,1036,574
26040,1026,525
26041,1028,500
26042,1045,499
26043,1045,510
26044,1044,514
26045,1044,519
26046,1043,521
26047,1041,522
26048,1038,521
26049,1024,648
26050,1360,951
26051,1075,812
26052,1175,801
26053,1003,602
26054,988,550
26055,992,518
26056,995,508
26057,1035,461
26058,1025,446
26059,1060,437
26060,1010,402
26061,1019,364
26062,1028,370
26063,1018,331
26064,1015,320
26065,1010,316
26066,1012,313
26067,1022,312
26068,1039,312
26069,1015,321
26070,1005,350
26071,1006,354
26072,1014,355
26073,1026,363
26074,1039,370
26075,1043,381
26076,1042,396
26077,1039,421
26078,1029,430
26079,1051,432
26080,1056,436
26081,1057,440
26082,1062,445
26083,1094,460
26084,1099,464
26085,1098,462
26086,1097,461
26087,1095,460
26088,1058,554
26089,1059,624
26090,1053,624
26091,1045,614
26092,1044,614
26093,1041,610
26094,1022,553
26095,1023,463
26096,1016,459
26097,1020,458
26098,1035,447
26099,1030,447
26100,1026,443
26101,1026,441
26102,1026,439
26103,1044,445
26104,1062,449
26105,1064,441
26106,1064,440
26107,1063,443
26108,1063,443
26109,1070,436
26110,1071,439
26111,1050,472
26112,1077,442
26113,1084,439
26114,1077,446
26115,1081,443
26116,1079,447
26117,1074,452
26118,1074,449
26119,1075,448
26120,1075,447
26121,1035,439
26122,1020,437
26123,1022,435
26124,1020,434
26125,1023,432
26126,1024,432
26127,1026,431
26128,1023,430
26129,1021,430
26130,1020,430
26131,1020,430
26132,1018,430
26133,1020,430
26134,1026,436
26135,1063,453
26136,1069,455
26137,1071,454
26138,1076,451
26139,1079,449
26140,1050,491
26141,1037,503
26142,1037,501
26143,1040,501
26144,1041,501
26145,1043,501
26146,1045,506
26147,1046,509
26148,1043,511
26149,1036,515
26150,1035,516
26151,1036,516
26152,1035,517
26153,1035,518
26154,1037,519
26155,1038,520
26156,1037,522
26157,1036,521
26158,1034,520
26159,1030,514
26160,1030,514
26161,1028,510
26162,1026,506
26163,1026,504
26164,1027,514
26165,1028,519
26166,1027,520
26167,1025,516
26168,1023,513
26169,1023,510
26170,1025,512
26171,1027,509
26172,1030,514
26173,1032,515
26174,1034,521
26175,1036,529
26176,1052,497
26177,1048,465
26178,1046,457
26179,1043,460
26180,1036,457
26181,1029,457
26182,1038,512
26183,1040,445
26184,1051,445
26185,1051,444
26186,1053,440
26187,1051,439
26188,1052,446
26189,1054,446
26190,1060,459
26191,1068,457
26192,1002,479
26193,997,481
26194,994,476
26195,1001,472
26196,1005,470
26197,1006,467
26198,1008,463
26199,1008,463
26200,1004,464
26201,1002,468
26202,1001,475
26203,992,481
26204,992,480
26205,989,472
26206,991,465
26207,994,465
26208,998,463
26209,998,462
26210,994,469
26211,1046,459
26212,1045,460
26213,1044,460
26214,1043,460
26215,1060,459
26216,1056,456
26217,1058,455
26218,1059,456
26219,1064,456
26220,1060,457
26221,1056,461
26222,1051,465
26223,1051,466
26224,1051,467
26225,1052,467
26226,1052,466
26227,1054,466
26228,1052,466
26229,1048,467
26230,1011,485
26231,1008,489
26232,1008,491
26233,1008,488
26234,1007,485
26235,1009,479
26236,985,532
26237,1050,708
26238,1034,546
26239,1026,495
26240,1033,469
26241,1029,476
26242,1066,606
26243,1055,806
26244,1058,721
26245,1025,561
26246,1019,515
26247,1022,573
26248,1117,665
26249,1003,628
26250,1014,514
26251,1033,466
26252,1028,456
26253,1026,445
26254,1032,438
26255,1043,416
26256,1045,408
26257,1043,414
26258,1034,435
26259,1035,432
26260,1032,434
26261,1034,434
26262,1040,429
26263,1061,417
26264,1065,424
26265,1077,422
26266,1085,425
26267,1088,426
26268,1091,425
26269,1091,427
26270,1094,431
26271,1100,441
26272,1101,450
26273,1096,451
26274,1092,448
26275,1090,448
26276,1077,446
26277,1075,446
26278,1078,446
26279,1084,447
26280,1085,446
26281,1044,482
26282,1084,447
26283,1074,447
26284,1072,447
26285,1073,447
26286,1069,450
26287,1069,452
26288,1068,455
26289,1068,458
26290,1072,460
26291,1072,465
26292,1075,464
26293,1078,464
26294,1082,466
26295,1081,470
26296,1083,472
26297,1085,473
26298,1082,474
26299,1088,472
26300,1088,471
26301,1094,470
26302,1109,498
26303,1078,427
26304,1096,411
26305,1099,413
26306,1098,409
26307,1008,729
26308,1161,606
26309,1060,548
26310,1050,529
26311,1049,527
26312,1045,526
26313,1054,528
26314,1071,501
26315,1078,483
26316,1079,479
26317,1078,480
26318,1078,481
26319,1075,482
26320,1032,503
26321,1020,499
26322,1019,503
26323,1014,517
26324,1011,519
26325,1011,517
26326,1008,511
26327,1004,509
26328,1009,505
26329,1003,496
26330,1006,493
26331,1057,494
26332,1057,488
26333,1061,484
26334,1083,489
26335,1073,485
26336,1051,482
26337,1037,474
26338,1036,478
26339,1037,483
26340,1038,487
26341,1039,488
26342,1041,486
26343,1039,471
26344,1033,464
26345,1022,464
26346,1007,467
26347,995,471
26348,984,476
26349,982,477
26350,977,480
26351,968,483
26352,962,486
26353,959,487
26354,956,489
26355,952,492
26356,959,492
26357,964,495
26358,972,498
26359,981,501
26360,1002,497
26361,1015,493
26362,1032,489
26363,1045,494
26364,1051,494
26365,1056,479
26366,1064,464
26367,1070,473
26368,1073,475
26369,1075,475
26370,1076,477
26371,1079,474
26372,1073,476
26373,1060,483
26374,1050,488
26375,1037,493
26376,1033,494
26377,1029,494
26378,1028,494
26379,1023,495
26380,1024,496
26381,1023,497
26382,1025,500
26383,1021,502
26384,1018,505
26385,1017,505
26386,1014,505
26387,1010,506
26388,1016,506
26389,1021,507
26390,1030,504
26391,1039,502
26392,1040,497
26393,1036,499
26394,1004,512
26395,736,448
26396,681,397
26397,597,368
26398,578,326
26399,643,377
26400,737,424
26401,764,443
26402,776,446
26403,765,443
26404,746,414
26405,762,439
26406,778,452
26407,909,435
26408,1308,766
26409,1234,715
26410,1107,798
26411,1258,725
26412,1089,641
26413,1121,503
26414,1107,498
26415,1096,434
26416,1098,412
26417,1051,454
26418,1060,456
26419,1044,422
26420,1011,408
26421,1007,401
26422,1007,401
